sleeve,sym,dir,usd,t0,t1,mins,day,null,alpha
ES:onbreak_2p24,ES,1,-612.5,2026-08-13 10:00:00-04:00,2026-08-13 11:28:00-04:00,88.0,2026-08-13,-12.3125,-600.1875
ES:onbreak_2p24,ES,-1,800.0,2026-08-14 10:22:00-04:00,2026-08-14 15:59:00-04:00,337.0,2026-08-14,1070.59375,-270.59375
ES:onbreak_2p32,ES,1,-1600.0,2026-07-30 10:00:00-04:00,2026-07-30 11:01:00-04:00,61.0,2026-07-30,450.1875,-2050.1875
ES:onbreak_2p32,ES,-1,-462.5,2026-07-31 10:00:00-04:00,2026-07-31 10:54:00-04:00,54.0,2026-07-31,-478.03125,15.53125
ES:onbreak_2p32,ES,1,587.5,2026-07-31 15:18:00-04:00,2026-07-31 15:59:00-04:00,41.0,2026-07-31,272.125,315.375
ES:onbreak_2p32,ES,1,1812.5,2026-08-03 10:00:00-04:00,2026-08-03 13:42:00-04:00,222.0,2026-08-03,1638.9062500000002,173.59374999999977
ES:onbreak_2p32,ES,1,0.0,2026-08-04 10:00:00-04:00,2026-08-05 12:23:00.074000-04:00,1583.0012333333332,2026-08-05,,
ES:onbreak_2p32,ES,1,-325.0,2026-08-06 10:03:00-04:00,2026-08-06 10:04:00-04:00,1.0,2026-08-06,-0.8125,-324.1875
ES:onbreak_2p32,ES,-1,-150.0,2026-08-06 10:50:00-04:00,2026-08-06 10:51:00-04:00,1.0,2026-08-06,-3.4687500000000004,-146.53125
ES:onbreak_2p32,ES,1,-200.0,2026-08-07 11:24:00-04:00,2026-08-07 11:42:00-04:00,18.0,2026-08-07,65.28125,-265.28125
ES:onbreak_2p32,ES,1,-137.5,2026-08-10 10:32:00-04:00,2026-08-10 10:35:00-04:00,3.0,2026-08-10,-8.90625,-128.59375
ES:onbreak_2p32,ES,-1,-450.0,2026-08-10 12:32:00-04:00,2026-08-10 12:33:00-04:00,1.0,2026-08-10,-5.34375,-444.65625
ES:onbreak_2p32,ES,-1,-150.0,2026-08-11 11:19:00-04:00,2026-08-11 11:21:00-04:00,2.0,2026-08-11,5.75,-155.75
ES:onbreak_2p32,ES,1,-612.5,2026-08-13 10:00:00-04:00,2026-08-13 11:28:00-04:00,88.0,2026-08-13,-31.84375,-580.65625
ES:onbreak_2p32,ES,-1,800.0,2026-08-14 10:22:00-04:00,2026-08-14 15:59:00-04:00,337.0,2026-08-14,1062.375,-262.375
ES:onbreak_2p32,ES,-1,1450.0,2026-08-17 10:00:00-04:00,2026-08-17 19:28:02.876000-04:00,568.0479333333333,2026-08-17,,
ES:onbreak_2p32,ES,-1,-262.5,2026-08-18 11:02:00-04:00,2026-08-18 11:04:00-04:00,2.0,2026-08-18,4.21875,-266.71875
ES:onbreak_2p32,ES,1,-275.0,2026-08-19 11:00:00-04:00,2026-08-19 11:09:00-04:00,9.0,2026-08-19,-31.59375,-243.40625
ES:onbreak_2p32,ES,-1,1487.5,2026-08-20 12:02:00-04:00,2026-08-20 15:59:00-04:00,237.0,2026-08-20,1630.5,-143.0
ES:onbreak_2p_retrace,ES,1,-1600.0,2026-07-30 10:00:00-04:00,2026-07-30 11:01:00-04:00,61.0,2026-07-30,427.09374999999994,-2027.09375
ES:onbreak_2p_retrace,ES,-1,-462.5,2026-07-31 10:00:00-04:00,2026-07-31 10:54:00-04:00,54.0,2026-07-31,-395.78125,-66.71875
ES:onbreak_2p_retrace,ES,1,587.5,2026-07-31 15:18:00-04:00,2026-07-31 15:59:00-04:00,41.0,2026-07-31,326.75,260.75
ES:onbreak_2p_retrace,ES,1,2100.0,2026-08-03 10:00:00-04:00,2026-08-03 15:59:00-04:00,359.0,2026-08-03,3170.84375,-1070.84375
ES:onbreak_2p_retrace,ES,1,0.0,2026-08-04 10:00:00-04:00,2026-08-06 08:23:00.553000-04:00,2783.009216666667,2026-08-06,,
ES:onbreak_2p_retrace,ES,1,-325.0,2026-08-06 10:03:00-04:00,2026-08-06 10:04:00-04:00,1.0,2026-08-06,-0.6875,-324.3125
ES:onbreak_2p_retrace,ES,-1,-150.0,2026-08-06 10:50:00-04:00,2026-08-06 10:51:00-04:00,1.0,2026-08-06,7.34375,-157.34375
ES:onbreak_2p_retrace,ES,1,-200.0,2026-08-07 11:24:00-04:00,2026-08-07 11:42:00-04:00,18.0,2026-08-07,24.28125,-224.28125
ES:onbreak_2p_retrace,ES,1,-137.5,2026-08-10 10:32:00-04:00,2026-08-10 10:35:00-04:00,3.0,2026-08-10,-5.78125,-131.71875
ES:onbreak_2p_retrace,ES,-1,-450.0,2026-08-10 12:32:00-04:00,2026-08-10 12:33:00-04:00,1.0,2026-08-10,-4.34375,-445.65625
ES:onbreak_2p_retrace,ES,-1,-150.0,2026-08-11 11:19:00-04:00,2026-08-11 11:21:00-04:00,2.0,2026-08-11,10.4375,-160.4375
ES:onbreak_2p_retrace,ES,1,-612.5,2026-08-13 10:00:00-04:00,2026-08-13 11:28:00-04:00,88.0,2026-08-13,-11.875,-600.625
ES:onbreak_2p_retrace,ES,-1,675.0,2026-08-14 10:22:00-04:00,2026-08-14 11:47:00-04:00,85.0,2026-08-14,231.625,443.375
ES:onbreak_2p_retrace,ES,-1,1450.0,2026-08-17 10:00:00-04:00,2026-08-17 19:28:02.876000-04:00,568.0479333333333,2026-08-17,,
ES:onbreak_2p_retrace,ES,-1,-262.5,2026-08-18 11:02:00-04:00,2026-08-18 11:04:00-04:00,2.0,2026-08-18,2.8125,-265.3125
ES:onbreak_2p_retrace,ES,1,-275.0,2026-08-19 11:00:00-04:00,2026-08-19 11:09:00-04:00,9.0,2026-08-19,3.21875,-278.21875
ES:onbreak_2p_retrace,ES,-1,1487.5,2026-08-20 12:02:00-04:00,2026-08-20 15:59:00-04:00,237.0,2026-08-20,1625.6875,-138.1875
ES:opendrive,ES,1,-2025.0,2026-07-30 10:00:00-04:00,2026-07-30 11:15:06.923000-04:00,75.11538333333333,2026-07-30,362.71875,-2387.71875
ES:opendrive,ES,-1,-1500.0,2026-07-31 10:00:00-04:00,2026-07-31 12:35:31.054000-04:00,155.51756666666668,2026-07-31,-1643.625,143.625
ES:opendrive,ES,1,2100.0,2026-08-03 10:00:00-04:00,2026-08-03 15:59:00-04:00,359.0,2026-08-03,3202.46875,-1102.46875
ES:opendrive,ES,1,581.25,2026-08-04 10:00:00-04:00,2026-08-06 11:36:38.682000-04:00,2976.6447,2026-08-06,,
ES:opendrive,ES,1,940.625,2026-08-04 10:00:00-04:00,2026-08-07 12:31:03.595000-04:00,4471.059916666666,2026-08-07,,
ES:opendrive,ES,1,901.5625,2026-08-04 10:00:00-04:00,2026-08-10 11:00:27.243000-04:00,8700.45405,2026-08-10,,
ES:opendrive,ES,1,514.0625,2026-08-04 10:00:00-04:00,2026-08-11 11:11:32.208000-04:00,10151.5368,2026-08-11,,
ES:opendrive,ES,1,862.5,2026-08-11 15:59:00-04:00,2026-08-12 10:04:03.282000-04:00,1085.0547,2026-08-12,,
ES:opendrive,ES,1,1325.0,2026-08-12 15:59:00-04:00,2026-08-13 15:59:00-04:00,1440.0,2026-08-13,,
ES:opendrive,ES,1,375.0,2026-08-12 15:59:00-04:00,2026-08-14 10:20:27.952000-04:00,2541.4658666666664,2026-08-14,,
ES:opendrive,ES,1,-937.5,2026-08-12 15:59:00-04:00,2026-08-17 10:00:57.662000-04:00,6841.961033333334,2026-08-17,,
ES:opendrive,ES,1,-2250.0,2026-08-17 19:28:02.876000-04:00,2026-08-18 10:11:35.188000-04:00,883.5385333333332,2026-08-18,,
ES:opendrive,ES,1,-168.75,2026-08-18 15:59:00-04:00,2026-08-19 15:46:08.376000-04:00,1427.1396,2026-08-19,,
ES:opendrive_2p,ES,1,-2025.0,2026-07-30 10:00:00-04:00,2026-07-30 11:15:06.923000-04:00,75.11538333333333,2026-07-30,438.84375,-2463.84375
ES:opendrive_2p,ES,-1,-2425.0,2026-07-31 10:00:00-04:00,2026-07-31 15:17:19.523000-04:00,317.3253833333334,2026-07-31,-2841.90625,416.90625
ES:opendrive_2p,ES,1,1325.0,2026-08-03 10:00:00-04:00,2026-08-03 12:26:26.115000-04:00,146.43525,2026-08-03,1111.0,214.0
ES:opendrive_2p,ES,1,1325.0,2026-08-04 10:00:00-04:00,2026-08-04 10:56:24.404000-04:00,56.406733333333335,2026-08-04,786.84375,538.15625
ES:opendrive_2p,ES,1,-1262.5,2026-08-06 10:00:00-04:00,2026-08-06 11:36:38.682000-04:00,96.6447,2026-08-06,-271.03125,-991.46875
ES:opendrive_2p,ES,1,1262.5,2026-08-07 10:00:00-04:00,2026-08-07 15:59:00-04:00,359.0,2026-08-07,731.8125,530.6875
ES:opendrive_2p16,ES,1,-2025.0,2026-07-30 10:00:00-04:00,2026-07-30 11:15:06.923000-04:00,75.11538333333333,2026-07-30,443.875,-2468.875
ES:opendrive_2p16,ES,-1,812.5,2026-07-31 10:00:00-04:00,2026-07-31 10:04:47.777000-04:00,4.796283333333333,2026-07-31,-15.625,828.125
ES:opendrive_2p16,ES,1,812.5,2026-08-03 10:00:00-04:00,2026-08-03 10:56:04.664000-04:00,56.077733333333335,2026-08-03,448.4375,364.0625
ES:opendrive_2p16,ES,1,812.5,2026-08-04 10:00:00-04:00,2026-08-04 10:15:15.907000-04:00,15.265116666666668,2026-08-04,186.3125,626.1875
ES:opendrive_2p16,ES,1,-1262.5,2026-08-06 10:00:00-04:00,2026-08-06 11:36:38.682000-04:00,96.6447,2026-08-06,-242.34375,-1020.15625
ES:opendrive_2p16,ES,1,787.5,2026-08-07 10:00:00-04:00,2026-08-07 10:25:51.201000-04:00,25.85335,2026-08-07,41.3125,746.1875
ES:opendrive_2p24,ES,1,-2025.0,2026-07-30 10:00:00-04:00,2026-07-30 11:15:06.923000-04:00,75.11538333333333,2026-07-30,458.03125,-2483.03125
ES:opendrive_2p24,ES,-1,1200.0,2026-07-31 10:00:00-04:00,2026-07-31 10:07:23.698000-04:00,7.394966666666666,2026-07-31,-26.90625,1226.90625
ES:opendrive_2p24,ES,1,1200.0,2026-08-03 10:00:00-04:00,2026-08-03 11:46:11.100000-04:00,106.185,2026-08-03,787.28125,412.71875
ES:opendrive_2p24,ES,1,1200.0,2026-08-04 10:00:00-04:00,2026-08-04 10:44:13.229000-04:00,44.22048333333333,2026-08-04,592.21875,607.78125
ES:opendrive_2p24,ES,1,-1262.5,2026-08-06 10:00:00-04:00,2026-08-06 11:36:38.682000-04:00,96.6447,2026-08-06,-294.5,-968.0
ES:opendrive_2p24,ES,1,1287.5,2026-08-07 10:00:00-04:00,2026-08-07 11:23:30.332000-04:00,83.50553333333333,2026-08-07,88.0,1199.5
ES:opendrive_2p24,ES,1,-675.0,2026-08-10 10:00:31.564000-04:00,2026-08-10 12:31:59.238000-04:00,151.46123333333335,2026-08-10,-285.40625,-389.59375
ES:opendrive_2p24,ES,-1,1187.5,2026-08-11 11:11:32.208000-04:00,2026-08-11 13:15:00.278000-04:00,123.46783333333333,2026-08-11,655.90625,531.59375
ES:opendrive_2p24,ES,-1,-137.5,2026-08-12 10:04:03.282000-04:00,2026-08-12 15:59:00-04:00,354.94530000000003,2026-08-12,74.21875,-211.71875
ES:opendrive_2p24,ES,1,0.0,2026-08-13 10:00:29.744000-04:00,2026-08-13 15:59:00-04:00,358.5042666666667,2026-08-13,776.53125,-776.53125
ES:opendrive_2p24,ES,1,-462.5,2026-08-14 10:04:42.511000-04:00,2026-08-14 10:20:27.952000-04:00,15.75735,2026-08-14,-37.78125,-424.71875
ES:opendrive_2p24,ES,-1,1425.0,2026-08-17 10:00:57.662000-04:00,2026-08-17 19:28:02.876000-04:00,567.0869,2026-08-17,,
ES:opendrive_2p24,ES,-1,225.0,2026-08-18 10:11:35.188000-04:00,2026-08-18 15:59:00-04:00,347.41353333333336,2026-08-18,388.1875,-163.1875
ES:opendrive_2p24,ES,1,-887.5,2026-08-19 10:37:12.671000-04:00,2026-08-19 15:59:00-04:00,321.7888166666667,2026-08-19,-157.46875,-730.03125
ES:opendrive_2p32,ES,1,-2025.0,2026-07-30 10:00:00-04:00,2026-07-30 11:15:06.923000-04:00,75.11538333333333,2026-07-30,528.75,-2553.75
ES:opendrive_2p32,ES,-1,1512.5,2026-07-31 10:00:00-04:00,2026-07-31 10:08:31.769000-04:00,8.529483333333333,2026-07-31,-60.68750000000001,1573.1875
ES:opendrive_2p32,ES,1,1587.5,2026-08-03 10:00:00-04:00,2026-08-03 13:21:51.844000-04:00,201.86406666666664,2026-08-03,1511.34375,76.15625
ES:opendrive_2p32,ES,1,1575.0,2026-08-04 10:00:00-04:00,2026-08-04 11:01:13.004000-04:00,61.21673333333333,2026-08-04,886.1875,688.8125
ES:opendrive_2p32,ES,1,-1262.5,2026-08-06 10:00:00-04:00,2026-08-06 11:36:38.682000-04:00,96.6447,2026-08-06,-308.96875,-953.53125
ES:opendrive_2p32,ES,1,1262.5,2026-08-07 10:00:00-04:00,2026-08-07 15:59:00-04:00,359.0,2026-08-07,742.46875,520.03125
ES:opendrive_2p_range,ES,1,-2025.0,2026-07-30 10:00:00-04:00,2026-07-30 11:15:06.923000-04:00,75.11538333333333,2026-07-30,498.96874999999994,-2523.96875
ES:opendrive_2p_range,ES,-1,-2425.0,2026-07-31 10:00:00-04:00,2026-07-31 15:17:19.523000-04:00,317.3253833333334,2026-07-31,-2940.25,515.25
ES:opendrive_2p_range,ES,1,1337.5,2026-08-03 10:00:00-04:00,2026-08-03 12:26:24.472000-04:00,146.40786666666665,2026-08-03,1124.46875,213.03125
ES:opendrive_2p_range,ES,1,1350.0,2026-08-04 10:00:00-04:00,2026-08-04 10:56:10.935000-04:00,56.182249999999996,2026-08-04,778.21875,571.78125
ES:opendrive_2p_range,ES,1,-1262.5,2026-08-06 10:00:00-04:00,2026-08-06 11:36:38.682000-04:00,96.6447,2026-08-06,-216.125,-1046.375
ES:opendrive_2p_range,ES,1,1262.5,2026-08-07 10:00:00-04:00,2026-08-07 15:59:00-04:00,359.0,2026-08-07,749.875,512.625
ES:opendrive_2p_retrace,ES,1,-2025.0,2026-07-30 10:00:00-04:00,2026-07-30 11:15:06.923000-04:00,75.11538333333333,2026-07-30,476.75,-2501.75
ES:opendrive_2p_retrace,ES,-1,-2425.0,2026-07-31 10:00:00-04:00,2026-07-31 15:17:19.523000-04:00,317.3253833333334,2026-07-31,-2876.6875,451.6875
ES:opendrive_2p_retrace,ES,1,2100.0,2026-08-03 10:00:00-04:00,2026-08-03 15:59:00-04:00,359.0,2026-08-03,3201.8749999999995,-1101.8749999999995
ES:opendrive_2p_retrace,ES,1,0.0,2026-08-04 10:00:00-04:00,2026-08-06 08:23:00.553000-04:00,2783.009216666667,2026-08-06,,
ES:opendrive_2p_retrace,ES,1,-1262.5,2026-08-06 10:00:00-04:00,2026-08-06 11:36:38.682000-04:00,96.6447,2026-08-06,-317.75,-944.75
ES:opendrive_2p_retrace,ES,1,1262.5,2026-08-07 10:00:00-04:00,2026-08-07 15:59:00-04:00,359.0,2026-08-07,731.46875,531.03125
ES:opendrive_orb,ES,1,-2025.0,2026-07-30 10:00:00-04:00,2026-07-30 11:15:06.923000-04:00,75.11538333333333,2026-07-30,503.625,-2528.625
ES:opendrive_orb,ES,1,912.5,2026-07-31 13:27:11.908000-04:00,2026-07-31 15:59:00-04:00,151.80153333333334,2026-07-31,1510.21875,-597.71875
ES:opendrive_orb,ES,1,2087.5,2026-08-03 10:02:53.234000-04:00,2026-08-03 15:59:00-04:00,356.1127666666667,2026-08-03,3158.375,-1070.875
ES:opendrive_orb,ES,1,0.0,2026-08-04 10:00:59.738000-04:00,2026-08-06 08:23:00.553000-04:00,2782.0135833333334,2026-08-06,,
ES:opendrive_orb,ES,1,-1262.5,2026-08-06 10:10:16.439000-04:00,2026-08-06 11:19:52.780000-04:00,69.60568333333335,2026-08-06,-278.0625,-984.4375
ES:opendrive_orb,ES,1,-575.0,2026-08-07 10:25:08.289000-04:00,2026-08-07 12:31:03.595000-04:00,125.92176666666666,2026-08-07,-28.218749999999996,-546.78125
ES:opendrive_orb,ES,1,-175.0,2026-08-10 10:00:31.564000-04:00,2026-08-10 11:00:27.243000-04:00,59.92798333333334,2026-08-10,-18.90625,-156.09375
ES:opendrive_pk,ES,-1,1425.0,2026-08-17 10:00:57.662000-04:00,2026-08-17 19:28:02.876000-04:00,567.0869,2026-08-17,,
ES:opendrive_pk,ES,-1,225.0,2026-08-18 10:11:35.188000-04:00,2026-08-18 15:59:00-04:00,347.41353333333336,2026-08-18,394.4375,-169.4375
ES:opendrive_pk,ES,1,-950.0,2026-08-19 10:37:12.671000-04:00,2026-08-19 15:46:08.376000-04:00,308.9284166666667,2026-08-19,-237.37499999999997,-712.625
ES:pivot,ES,1,1400.0,2026-08-07 09:31:00-04:00,2026-08-07 11:26:00-04:00,115.0,2026-08-07,68.8125,1331.1875
ES:pivot,ES,-1,100.0,2026-08-07 11:27:00-04:00,2026-08-07 15:59:00-04:00,272.0,2026-08-07,-70.96875,170.96875
ES:pivot,ES,-1,-75.0,2026-08-10 09:35:00-04:00,2026-08-10 09:40:00-04:00,5.0,2026-08-10,-5.0,-70.0
ES:pivot,ES,-1,-500.0,2026-08-10 10:12:00-04:00,2026-08-10 10:48:00-04:00,36.0,2026-08-10,20.625,-520.625
ES:pivot,ES,1,200.0,2026-08-12 10:31:09.994000-04:00,2026-08-12 10:32:00-04:00,0.8334333333333334,2026-08-12,1.34375,198.65625
ES:pivot,ES,1,-25.0,2026-08-12 11:03:46.265000-04:00,2026-08-12 11:04:00-04:00,0.22891666666666666,2026-08-12,-3.03125,-21.96875
ES:pivot,ES,1,112.5,2026-08-13 09:30:00.085000-04:00,2026-08-13 09:34:00-04:00,3.9985833333333334,2026-08-13,11.3125,101.1875
ES:pivot,ES,-1,-296.00000000000364,2026-08-13 09:54:32.689000-04:00,2026-08-13 09:59:00-04:00,4.455183333333333,2026-08-13,-21.9375,-274.06250000000364
ES:pivot,ES,1,1312.5,2026-08-19 09:48:17.328000-04:00,2026-08-19 10:59:00-04:00,70.71119999999999,2026-08-19,-78.90625,1391.40625
ES:pivot,ES,-1,1869.366772226931,2026-08-19 11:00:00.003000-04:00,2026-08-19 15:51:00-04:00,290.99995,2026-08-19,417.90624999999994,1451.460522226931
ES:pivot,ES,-1,1791.4999999999964,2026-08-20 12:41:03.236000-04:00,2026-08-20 15:46:00-04:00,184.94606666666667,2026-08-20,1302.875,488.62499999999636
ES:pivot,ES,1,-291.49999999999636,2026-08-20 15:47:00.386000-04:00,2026-08-20 15:58:00-04:00,10.993566666666668,2026-08-20,-67.125,-224.37499999999636
ES:rsi2,ES,1,2262.5,2026-08-06 15:59:00-04:00,2026-08-07 15:59:00-04:00,1440.0,2026-08-07,,
ES:rsi2,ES,1,3650.0,2026-08-11 15:59:00-04:00,2026-08-13 15:59:00-04:00,2880.0,2026-08-13,,
ES:sweepfade,ES,-1,-100.0,2026-07-30 09:30:00.019000-04:00,2026-07-30 09:30:00.056000-04:00,0.0006166666666666666,2026-07-30,-11.59375,-88.40625
ES:sweepfade,ES,-1,-112.5,2026-07-30 11:53:06.945000-04:00,2026-07-30 11:53:09.477000-04:00,0.0422,2026-07-30,-9.625,-102.875
ES:sweepfade,ES,-1,-150.0,2026-07-30 13:00:00.729000-04:00,2026-07-30 13:00:01.764000-04:00,0.017249999999999998,2026-07-30,-6.468749999999999,-143.53125
ES:sweepfade,ES,-1,25.0,2026-07-30 13:00:35.463000-04:00,2026-07-30 13:00:50.528000-04:00,0.2510833333333333,2026-07-30,0.46875,24.53125
ES:sweepfade,ES,1,37.5,2026-07-31 12:01:13.165000-04:00,2026-07-31 12:01:28.248000-04:00,0.25138333333333335,2026-07-31,15.09375,22.40625
ES:sweepfade,ES,1,37.5,2026-07-31 14:35:32.622000-04:00,2026-07-31 14:35:48.017000-04:00,0.25658333333333333,2026-07-31,4.9375,32.5625
ES:sweepfade_deep,ES,-1,-100.0,2026-07-30 09:30:00.019000-04:00,2026-07-30 09:30:00.056000-04:00,0.0006166666666666666,2026-07-30,0.0625,-100.0625
ES:sweepfade_deep,ES,-1,-112.5,2026-07-30 11:53:06.945000-04:00,2026-07-30 11:53:09.477000-04:00,0.0422,2026-07-30,6.65625,-119.15625
ES:sweepfollow,ES,1,100.0,2026-07-30 09:30:00.019000-04:00,2026-07-30 09:30:00.056000-04:00,0.0006166666666666666,2026-07-30,11.9375,88.0625
ES:sweepfollow,ES,1,75.0,2026-07-30 11:53:06.945000-04:00,2026-07-30 11:53:22.501000-04:00,0.2592666666666667,2026-07-30,1.875,73.125
ES:sweepfollow,ES,1,150.0,2026-07-30 13:00:00.729000-04:00,2026-07-30 13:00:01.764000-04:00,0.017249999999999998,2026-07-30,10.875,139.125
ES:sweepfollow,ES,1,-25.0,2026-07-30 13:00:35.463000-04:00,2026-07-30 13:00:50.528000-04:00,0.2510833333333333,2026-07-30,8.65625,-33.65625
ES:sweepfollow,ES,-1,-37.5,2026-07-31 12:01:13.165000-04:00,2026-07-31 12:01:28.248000-04:00,0.25138333333333335,2026-07-31,-6.0,-31.5
ES:sweepfollow,ES,-1,-37.5,2026-07-31 14:35:32.622000-04:00,2026-07-31 14:35:48.017000-04:00,0.25658333333333333,2026-07-31,3.15625,-40.65625
ES:trendjoin,ES,-1,-637.5,2026-08-03 09:30:00-04:00,2026-08-03 09:34:00-04:00,4.0,2026-08-03,-49.03125,-588.46875
ES:trendjoin,ES,1,2262.5,2026-08-03 09:35:00-04:00,2026-08-03 11:05:00-04:00,90.0,2026-08-03,702.40625,1560.09375
ES:trendjoin,ES,1,0.0,2026-08-04 09:51:00-04:00,2026-08-06 08:23:00.553000-04:00,2792.009216666667,2026-08-06,,
ES:trendjoin,ES,1,-400.0,2026-08-07 10:26:00-04:00,2026-08-07 10:40:00-04:00,14.0,2026-08-07,34.28125,-434.28125
ES:trendjoin,ES,1,350.0,2026-08-07 10:46:00-04:00,2026-08-07 12:16:00-04:00,90.0,2026-08-07,104.90625,245.09375
ES:trendjoin,ES,-1,-400.0,2026-08-12 09:57:00-04:00,2026-08-12 10:19:00-04:00,22.0,2026-08-12,42.25,-442.25
ES:trendjoin,ES,1,100.0,2026-08-13 09:48:00-04:00,2026-08-13 11:18:00-04:00,90.0,2026-08-13,23.6875,76.3125
ES:trendjoin,ES,-1,-500.0,2026-08-19 09:52:00-04:00,2026-08-19 09:54:00-04:00,2.0,2026-08-19,2.0,-502.0
ES:trendjoin,ES,-1,-375.0,2026-08-20 12:02:00-04:00,2026-08-20 12:37:00-04:00,35.0,2026-08-20,225.9375,-600.9375
ES:trendjoin_2p24,ES,1,0.0,2026-08-04 09:51:00-04:00,2026-08-06 08:23:00.553000-04:00,2792.009216666667,2026-08-06,,
ES:trendjoin_2p24,ES,1,-400.0,2026-08-07 10:26:00-04:00,2026-08-07 10:40:00-04:00,14.0,2026-08-07,41.34375,-441.34375
ES:trendjoin_2p24,ES,1,350.0,2026-08-07 10:46:00-04:00,2026-08-07 12:16:00-04:00,90.0,2026-08-07,129.0,221.0
ES:trendjoin_2p24,ES,-1,-400.0,2026-08-12 09:57:00-04:00,2026-08-12 10:19:00-04:00,22.0,2026-08-12,17.4375,-417.4375
