night,month,hr,dir,extent,dur_min,vol,aligned_aggr,cpp,wdx,gap_share,start_px,start_tags,end_tags
2025-04-07,2025-04,2,-1,11.75,1.6,834,0.26,71.0,0.82,0.0,4985.5,-,-
2025-04-07,2025-04,2,1,11.5,5.2,2352,0.13,205.0,0.82,0.0,4973.75,-,VW2s
2025-04-07,2025-04,2,-1,11.25,0.7,437,0.29,39.0,0.82,0.0,4985.25,VW2s,-
2025-04-07,2025-04,2,1,12.25,3.3,1342,0.17,110.0,0.85,0.0,4974.0,-,VW2s
2025-04-07,2025-04,2,-1,23.5,4.5,2654,0.17,113.0,0.82,0.0,4986.25,VW2s,-
2025-04-07,2025-04,2,1,13.0,2.4,1791,0.03,138.0,0.8,0.0,4962.75,-,-
2025-04-07,2025-04,2,-1,8.75,3.4,1269,-0.02,145.0,0.86,0.0,4975.75,-,-
2025-04-07,2025-04,2,1,15.0,2.2,1062,0.24,71.0,0.82,0.0,4967.0,-,-
2025-04-07,2025-04,2,-1,28.25,7.3,4280,0.04,152.0,0.83,0.0,4982.0,-,-
2025-04-07,2025-04,2,1,15.75,2.7,2124,0.27,135.0,0.77,0.0,4953.75,-,-
2025-04-07,2025-04,2,-1,12.5,2.6,1221,0.1,98.0,0.84,0.0,4969.5,-,-
2025-04-07,2025-04,2,1,20.5,6.1,2229,0.26,109.0,0.83,0.0,4957.0,-,-
2025-04-07,2025-04,2,-1,31.25,23.3,8928,0.07,286.0,0.82,0.0,4977.5,-,-
2025-04-07,2025-04,3,1,10.75,2.4,962,0.2,89.0,0.8,0.0,4946.25,-,-
2025-04-07,2025-04,3,-1,19.25,7.6,3589,0.08,186.0,0.85,0.0,4957.0,-,-
2025-04-07,2025-04,3,1,15.75,3.8,1574,0.21,100.0,0.85,0.0,4937.75,-,-
2025-04-07,2025-04,3,-1,31.0,8.0,5199,0.03,168.0,0.87,0.0,4953.5,-,"mS3,VWAP"
2025-04-07,2025-04,3,1,16.5,5.5,3824,0.04,232.0,0.84,0.0,4922.5,"mS3,VWAP",-
2025-04-07,2025-04,3,-1,13.75,7.3,3766,-0.05,274.0,0.88,0.0,4939.0,-,-
2025-04-07,2025-04,3,1,17.75,3.8,1946,0.11,110.0,0.85,0.0,4925.25,-,-
2025-04-07,2025-04,3,-1,12.5,5.8,2552,-0.07,204.0,0.88,0.0,4943.0,-,-
2025-04-07,2025-04,3,1,20.5,8.7,3615,0.19,176.0,0.85,0.0,4930.5,-,-
2025-04-07,2025-04,4,-1,24.25,13.9,4995,-0.04,206.0,0.88,0.0,4951.0,-,-
2025-04-07,2025-04,4,1,10.5,1.1,778,0.24,74.0,0.87,0.0,4926.75,-,-
2025-04-07,2025-04,4,-1,24.75,10.9,5051,0.09,204.0,0.87,0.0,4937.25,-,-
2025-04-07,2025-04,4,1,9.25,1.5,631,0.21,68.0,0.86,0.0,4912.5,-,"mS3,VWAP"
2025-04-07,2025-04,4,-1,17.0,9.2,4097,0.26,241.0,0.79,0.0,4921.75,"mS3,VWAP",-
2025-04-07,2025-04,4,1,31.0,16.6,9834,0.07,317.0,0.8,0.0,4904.75,-,-
2025-04-07,2025-04,5,-1,15.0,2.5,1264,0.25,84.0,0.82,0.0,4935.75,-,"mS3,VWAP"
2025-04-07,2025-04,5,1,10.25,1.2,500,0.1,49.0,0.86,0.0,4920.75,"mS3,VWAP",-
2025-04-07,2025-04,5,-1,8.25,1.5,502,0.22,61.0,0.83,0.0,4931.0,-,"mS3,VWAP"
2025-04-07,2025-04,5,1,26.25,6.0,3916,0.07,149.0,0.81,0.0,4922.75,"mS3,VWAP",-
2025-04-07,2025-04,5,-1,9.25,1.6,610,0.3,66.0,0.83,0.0,4949.0,-,-
2025-04-07,2025-04,5,1,9.5,2.4,847,0.11,89.0,0.85,0.0,4939.75,-,-
2025-04-07,2025-04,5,-1,15.5,2.2,1323,0.33,85.0,0.79,0.0,4949.25,-,-
2025-04-07,2025-04,5,1,34.0,2.5,3082,0.13,91.0,0.8,0.0,4933.75,-,-
2025-04-07,2025-04,5,-1,21.0,4.2,3526,0.08,168.0,0.82,0.0,4967.75,-,-
2025-04-07,2025-04,5,1,8.5,1.9,1056,0.16,124.0,0.86,0.0,4946.75,-,-
2025-04-07,2025-04,5,-1,19.75,2.0,1174,0.22,59.0,0.87,0.0,4955.25,-,-
2025-04-07,2025-04,5,1,8.0,1.4,1160,0.31,145.0,0.8,0.0,4935.5,-,-
2025-04-07,2025-04,5,-1,15.25,4.7,2174,0.06,143.0,0.87,0.0,4943.5,-,-
2025-04-07,2025-04,5,1,12.25,2.2,1073,0.28,88.0,0.86,0.0,4928.25,-,-
2025-04-07,2025-04,5,-1,17.0,5.0,2905,-0.04,171.0,0.85,0.0,4940.5,-,VWAP
2025-04-07,2025-04,5,1,12.75,3.9,1431,0.03,112.0,0.88,0.0,4923.5,VWAP,-
2025-04-07,2025-04,5,-1,23.75,9.8,4292,0.03,181.0,0.88,0.0,4936.25,-,-
2025-04-07,2025-04,5,1,29.25,8.1,5251,-0.02,180.0,0.85,0.0,4912.5,-,-
2025-04-07,2025-04,6,-1,12.5,2.4,1328,0.17,106.0,0.84,0.0,4941.75,-,-
2025-04-07,2025-04,6,1,17.75,1.4,985,0.03,55.0,0.85,0.0,4929.25,-,-
2025-04-07,2025-04,6,-1,42.25,15.8,9186,0.03,217.0,0.84,0.0,4947.0,-,-
2025-04-07,2025-04,6,1,13.0,1.4,1143,0.18,88.0,0.83,0.0,4904.75,-,dS2
2025-04-07,2025-04,6,-1,9.25,0.5,537,0.03,58.0,0.83,0.0,4917.75,dS2,-
2025-04-07,2025-04,6,1,8.0,0.3,533,0.14,67.0,0.81,0.0,4908.5,-,dS2
2025-04-07,2025-04,6,-1,30.75,11.1,11723,0.14,381.0,0.77,0.0,4916.5,dS2,-
2025-04-07,2025-04,6,1,9.75,2.2,2397,0.14,246.0,0.82,0.0,4885.75,-,-
2025-04-07,2025-04,6,-1,26.25,5.5,5785,0.18,220.0,0.77,0.0,4895.5,-,-
2025-04-07,2025-04,6,1,9.75,0.9,1462,0.1,150.0,0.79,0.0,4869.25,-,-
2025-04-07,2025-04,6,-1,23.75,7.7,9762,0.06,411.0,0.75,0.0,4879.0,-,"wS1,VW-2s"
2025-04-07,2025-04,6,1,20.5,4.8,6364,0.0,310.0,0.77,0.0,4855.25,"wS1,VW-2s",-
2025-04-07,2025-04,6,-1,17.25,2.6,3659,0.04,212.0,0.84,0.0,4875.75,-,-
2025-04-07,2025-04,7,1,10.25,1.4,2104,-0.02,205.0,0.87,0.0,4858.5,-,-
2025-04-07,2025-04,7,-1,26.0,2.8,6059,0.29,233.0,0.77,0.0,4868.75,-,-
2025-04-07,2025-04,7,1,21.75,2.4,5246,0.09,241.0,0.84,0.0,4842.75,-,-
2025-04-07,2025-04,7,-1,9.0,2.3,3343,0.12,371.0,0.84,0.0,4864.5,-,wS1
2025-04-07,2025-04,7,1,10.25,0.3,612,0.15,60.0,0.83,0.0,4855.5,wS1,-
2025-04-07,2025-04,7,-1,8.5,0.5,935,0.18,110.0,0.81,0.0,4865.75,-,wS1
2025-04-07,2025-04,7,1,14.75,2.0,2947,0.07,200.0,0.85,0.0,4857.25,wS1,-
2025-04-07,2025-04,7,-1,9.75,0.9,1264,0.14,130.0,0.85,0.0,4872.0,-,-
2025-04-07,2025-04,7,1,28.5,2.2,3040,0.05,107.0,0.85,0.0,4862.25,-,-
2025-04-07,2025-04,7,-1,15.0,1.6,2387,0.18,159.0,0.82,0.0,4890.75,-,-
2025-04-07,2025-04,7,1,15.75,2.3,2479,0.06,157.0,0.86,0.0,4875.75,-,-
2025-04-07,2025-04,7,-1,22.25,3.1,4210,0.1,189.0,0.83,0.0,4891.5,-,-
2025-04-07,2025-04,7,1,17.25,0.5,896,0.11,52.0,0.85,0.0,4869.25,-,-
2025-04-07,2025-04,7,-1,31.25,5.6,7782,0.02,249.0,0.86,0.0,4886.5,-,wS1
2025-04-07,2025-04,7,1,8.0,0.6,1142,0.12,143.0,0.82,0.0,4855.25,wS1,-
2025-04-07,2025-04,7,-1,11.5,1.7,2467,0.1,215.0,0.83,0.0,4863.25,-,-
2025-04-07,2025-04,7,1,18.5,5.2,7650,0.03,414.0,0.85,0.0,4851.75,-,-
2025-04-07,2025-04,7,-1,15.5,1.8,2202,0.15,142.0,0.81,0.0,4870.25,-,wS1
2025-04-07,2025-04,7,1,24.0,2.4,2898,0.08,121.0,0.84,0.0,4854.75,wS1,-
2025-04-07,2025-04,7,-1,10.5,1.1,992,0.13,94.0,0.88,0.0,4878.75,-,-
2025-04-07,2025-04,7,1,11.5,1.7,1988,-0.01,173.0,0.87,0.0,4868.25,-,-
2025-04-07,2025-04,7,-1,17.0,2.6,3007,-0.04,177.0,0.85,0.0,4879.75,-,-
2025-04-07,2025-04,7,1,9.0,1.2,1242,0.16,138.0,0.85,0.0,4862.75,-,-
2025-04-07,2025-04,7,-1,14.0,2.6,3024,0.08,216.0,0.86,0.0,4871.75,-,wS1
2025-04-07,2025-04,7,1,10.75,1.9,2316,0.02,215.0,0.86,0.0,4857.75,wS1,-
2025-04-07,2025-04,7,-1,9.25,2.1,2053,-0.06,222.0,0.87,0.0,4868.5,-,-
2025-04-07,2025-04,7,1,22.5,4.0,3358,0.08,149.0,0.86,0.0,4859.25,-,-
2025-04-07,2025-04,7,-1,9.0,0.7,701,0.23,78.0,0.84,0.0,4881.75,-,-
2025-04-07,2025-04,7,1,19.25,2.2,2825,0.05,147.0,0.87,0.0,4872.75,-,-
2025-04-07,2025-04,8,-1,14.0,0.4,1058,0.06,76.0,0.85,0.0,4892.0,-,-
2025-04-07,2025-04,8,1,47.0,1.6,3541,0.16,75.0,0.84,0.0,4878.0,-,-
2025-04-07,2025-04,8,-1,10.5,0.2,591,0.17,56.0,0.84,0.0,4925.0,-,dS2
2025-04-07,2025-04,8,1,9.75,0.2,325,0.24,33.0,0.88,0.0,4914.5,dS2,-
2025-04-07,2025-04,8,-1,10.0,0.7,1735,0.07,174.0,0.85,0.0,4924.25,-,dS2
2025-04-07,2025-04,8,1,22.25,2.0,5216,0.16,234.0,0.8,0.0,4914.25,dS2,-
2025-04-07,2025-04,8,-1,20.5,0.7,2139,0.16,104.0,0.81,0.0,4936.5,-,dS2
2025-04-07,2025-04,8,1,15.25,1.4,2478,-0.02,162.0,0.85,0.0,4916.0,dS2,-
2025-04-07,2025-04,8,-1,12.25,1.1,1347,0.14,110.0,0.88,0.0,4931.25,-,-
2025-04-07,2025-04,8,1,14.75,1.2,1858,0.13,126.0,0.85,0.0,4919.0,-,-
2025-04-07,2025-04,8,-1,27.5,2.0,4207,0.14,153.0,0.82,0.0,4933.75,-,-
2025-04-07,2025-04,8,1,37.0,5.9,9132,0.04,247.0,0.85,0.0,4906.25,-,-
2025-04-07,2025-04,8,-1,10.75,0.5,681,0.27,63.0,0.82,0.0,4943.25,-,-
2025-04-07,2025-04,8,1,18.5,1.2,1963,0.23,106.0,0.82,0.0,4932.5,-,-
2025-04-07,2025-04,8,-1,21.5,3.4,5154,0.04,240.0,0.84,0.0,4951.0,-,-
2025-04-07,2025-04,8,1,18.25,2.9,3710,0.09,203.0,0.86,0.0,4929.5,-,-
2025-04-07,2025-04,8,-1,19.75,1.3,1918,0.06,97.0,0.85,0.0,4947.75,-,-
2025-04-07,2025-04,8,1,16.75,2.1,2968,0.06,177.0,0.86,0.0,4928.0,-,-
2025-04-07,2025-04,8,-1,22.75,3.3,5527,0.1,243.0,0.81,0.0,4944.75,-,mS3
2025-04-07,2025-04,8,1,33.75,3.7,5801,0.08,172.0,0.83,0.0,4922.0,mS3,-
2025-04-07,2025-04,8,-1,9.5,0.5,777,0.2,82.0,0.82,0.0,4955.75,-,-
2025-04-07,2025-04,8,1,9.5,1.8,3570,0.08,376.0,0.76,0.0,4946.25,-,-
2025-04-07,2025-04,8,-1,10.0,1.3,2720,-0.02,272.0,0.75,0.0,4955.75,-,-
2025-04-07,2025-04,8,1,8.5,0.9,991,0.06,117.0,0.83,0.0,4945.75,-,-
2025-04-07,2025-04,8,-1,9.75,4.4,4131,-0.02,424.0,0.85,0.0,4954.25,-,-
2025-04-07,2025-04,8,1,8.75,0.3,202,0.12,23.0,0.91,0.0,4944.5,-,-
2025-04-07,2025-04,8,-1,13.25,0.6,778,0.3,59.0,0.82,0.0,4953.25,-,-
2025-04-07,2025-04,8,1,9.0,1.2,1461,0.04,162.0,0.83,0.0,4940.0,-,-
2025-04-07,2025-04,8,-1,12.0,1.3,1058,0.04,88.0,0.85,0.0,4949.0,-,-
2025-04-07,2025-04,8,1,8.75,1.2,668,0.21,76.0,0.88,0.0,4937.0,-,-
2025-04-07,2025-04,8,-1,11.5,1.4,1314,0.01,114.0,0.84,0.0,4945.75,-,-
2025-04-07,2025-04,8,1,16.25,1.9,1634,0.23,101.0,0.84,0.0,4934.25,-,-
2025-04-07,2025-04,8,-1,27.5,7.8,6285,-0.0,229.0,0.84,0.0,4950.5,-,mS3
2025-04-07,2025-04,9,1,13.0,3.5,2998,0.07,231.0,0.86,0.0,4923.0,mS3,-
2025-04-07,2025-04,9,-1,23.5,3.7,3325,0.03,141.0,0.85,0.0,4936.0,-,-
2025-04-07,2025-04,9,1,14.75,5.1,3843,0.04,261.0,0.84,0.0,4912.5,-,-
2025-04-07,2025-04,9,-1,32.25,11.6,9825,0.06,305.0,0.81,0.0,4927.25,-,-
2025-04-07,2025-04,9,1,24.5,2.7,3381,0.09,138.0,0.8,0.0,4895.0,-,mS3
2025-04-07,2025-04,9,-1,9.0,0.6,1071,0.2,119.0,0.81,0.0,4919.5,mS3,-
2025-04-07,2025-04,9,1,14.75,3.5,3287,0.07,223.0,0.83,0.0,4910.5,-,-
2025-04-07,2025-04,9,-1,9.0,0.5,514,0.1,57.0,0.85,0.0,4925.25,-,"dS2,VWAP"
2025-04-07,2025-04,9,1,22.75,4.8,4681,0.11,206.0,0.82,0.0,4916.25,"dS2,VWAP",-
2025-04-07,2025-04,9,-1,8.75,1.4,1476,0.23,169.0,0.82,0.0,4939.0,-,-
2025-04-07,2025-04,9,1,15.75,7.7,5222,0.0,332.0,0.84,0.0,4930.25,-,-
2025-04-07,2025-04,9,-1,8.75,1.3,852,0.17,97.0,0.85,0.0,4946.0,-,-
2025-04-07,2025-04,9,1,18.5,2.1,3805,0.31,206.0,0.75,0.0,4937.25,-,-
2025-04-07,2025-04,9,-1,28.75,12.7,13734,0.04,478.0,0.8,0.0,4955.75,-,-
2025-04-07,2025-04,10,1,43.0,1.1,6639,0.32,154.0,0.69,0.0,4927.0,-,-
2025-04-07,2025-04,10,-1,8.5,0.1,809,0.11,95.0,0.77,0.0,4970.0,-,-
2025-04-07,2025-04,10,1,10.25,1.1,2954,0.02,288.0,0.79,0.0,4961.5,-,-
2025-04-07,2025-04,10,-1,11.25,0.9,1882,0.09,167.0,0.81,0.0,4971.75,-,-
2025-04-07,2025-04,10,1,27.5,7.7,17016,0.14,619.0,0.7,0.0,4960.5,-,VW2s
2025-04-07,2025-04,10,-1,13.0,1.0,1752,0.12,135.0,0.79,0.0,4988.0,VW2s,-
2025-04-07,2025-04,10,1,10.25,1.5,1484,0.01,145.0,0.83,0.0,4975.0,-,-
2025-04-07,2025-04,10,-1,9.25,0.4,806,0.1,87.0,0.78,0.0,4985.25,-,-
2025-04-07,2025-04,10,1,19.25,4.0,5513,0.16,286.0,0.74,0.0,4976.0,-,ONH
2025-04-07,2025-04,10,-1,8.0,1.0,1159,0.08,145.0,0.79,0.0,4995.25,ONH,-
2025-04-07,2025-04,10,1,15.25,3.4,5841,0.18,383.0,0.7,0.0,4987.25,-,ONH
2025-04-07,2025-04,10,-1,29.0,4.2,8352,0.05,288.0,0.77,0.0,5002.5,ONH,-
2025-04-07,2025-04,10,1,12.5,1.7,1202,0.12,96.0,0.86,0.0,4973.5,-,-
2025-04-07,2025-04,10,-1,11.5,1.1,1138,0.1,99.0,0.84,0.0,4986.0,-,-
2025-04-07,2025-04,10,1,59.75,9.0,14303,0.12,239.0,0.76,0.0,4974.5,-,ONH
2025-04-07,2025-04,10,-1,22.25,1.1,3341,0.21,150.0,0.74,0.0,5034.25,ONH,-
2025-04-07,2025-04,10,1,27.25,3.4,6641,-0.0,244.0,0.79,0.0,5012.0,-,ONH
2025-04-07,2025-04,10,-1,12.25,0.7,1847,0.1,151.0,0.79,0.0,5039.25,ONH,-
2025-04-07,2025-04,10,1,10.75,0.6,1088,-0.03,101.0,0.81,0.0,5027.0,-,ONH
2025-04-07,2025-04,10,-1,20.75,2.2,3045,0.21,147.0,0.81,0.0,5037.75,ONH,-
2025-04-07,2025-04,10,1,8.5,0.9,1147,0.07,135.0,0.83,0.0,5017.0,-,-
2025-04-07,2025-04,10,-1,14.0,0.7,1569,0.29,112.0,0.75,0.0,5025.5,-,-
2025-04-07,2025-04,10,1,14.0,0.5,1483,0.14,106.0,0.8,0.0,5011.5,-,-
2025-04-07,2025-04,10,-1,8.5,0.3,478,0.23,56.0,0.82,0.0,5025.5,-,-
2025-04-07,2025-04,10,1,8.25,0.2,472,0.2,57.0,0.81,0.0,5017.0,-,-
2025-04-07,2025-04,10,-1,35.75,5.2,9910,0.13,277.0,0.77,0.0,5025.25,-,-
2025-04-07,2025-04,10,1,19.25,0.7,2348,0.02,122.0,0.77,0.0,4989.5,-,VW2s
2025-04-07,2025-04,10,-1,22.5,1.5,4119,0.14,183.0,0.73,0.0,5008.75,VW2s,-
2025-04-07,2025-04,10,1,15.75,1.6,2462,0.12,156.0,0.8,0.0,4986.25,-,-
2025-04-07,2025-04,10,-1,12.0,1.7,2867,0.06,239.0,0.83,0.0,5002.0,-,-
2025-04-07,2025-04,11,1,31.0,6.2,9722,0.04,314.0,0.82,0.0,4990.0,-,-
2025-04-07,2025-04,11,-1,8.5,0.7,711,0.23,84.0,0.84,0.0,5021.0,-,-
2025-04-07,2025-04,11,1,18.75,1.6,2738,0.15,146.0,0.8,0.0,5012.5,-,-
2025-04-07,2025-04,11,-1,12.25,1.4,2178,0.18,178.0,0.82,0.0,5031.25,-,-
2025-04-07,2025-04,11,1,17.0,1.7,2875,0.04,169.0,0.8,0.0,5019.0,-,-
2025-04-07,2025-04,11,-1,28.75,3.9,4652,0.18,162.0,0.81,0.0,5036.0,-,dS1
2025-04-07,2025-04,11,1,15.5,3.3,4361,0.1,281.0,0.82,0.0,5007.25,dS1,-
2025-04-07,2025-04,11,-1,9.75,1.1,1710,0.04,175.0,0.83,0.0,5022.75,-,-
2025-04-07,2025-04,11,1,10.5,0.6,689,0.07,66.0,0.84,0.0,5013.0,-,-
2025-04-07,2025-04,11,-1,24.75,4.0,4898,0.1,198.0,0.82,0.0,5023.5,-,-
2025-04-07,2025-04,11,1,25.0,3.0,4249,0.11,170.0,0.83,0.0,4998.75,-,VW2s
2025-04-07,2025-04,11,-1,50.25,9.8,18788,0.03,374.0,0.79,0.0,5023.75,VW2s,-
2025-04-07,2025-04,11,1,23.25,1.8,3237,0.27,139.0,0.79,0.0,4973.5,-,-
2025-04-07,2025-04,11,-1,16.25,5.5,5802,0.03,357.0,0.84,0.0,4996.75,-,-
2025-04-07,2025-04,11,1,13.25,1.1,1401,0.15,106.0,0.81,0.0,4980.5,-,-
2025-04-07,2025-04,11,-1,22.25,6.9,6988,-0.04,314.0,0.85,0.0,4993.75,-,-
2025-04-07,2025-04,11,1,22.0,3.5,3045,0.17,138.0,0.83,0.0,4971.5,-,-
2025-04-07,2025-04,11,-1,9.75,2.2,1318,0.18,135.0,0.83,0.0,4993.5,-,-
2025-04-07,2025-04,11,1,23.75,1.5,3126,0.1,132.0,0.8,0.0,4983.75,-,dS1
2025-04-07,2025-04,12,-1,32.5,5.6,6519,0.07,201.0,0.85,0.0,5007.5,dS1,-
2025-04-07,2025-04,12,1,9.25,0.5,1088,0.16,118.0,0.78,0.0,4975.0,-,-
2025-04-07,2025-04,12,-1,16.5,2.0,2492,0.07,151.0,0.83,0.0,4984.25,-,-
2025-04-07,2025-04,12,1,12.0,0.3,927,0.11,77.0,0.8,0.0,4967.75,-,-
2025-04-07,2025-04,12,-1,18.5,3.6,4462,0.03,241.0,0.83,0.0,4979.75,-,-
2025-04-07,2025-04,12,1,15.5,2.5,4957,0.01,320.0,0.83,0.0,4961.25,-,-
2025-04-07,2025-04,12,-1,18.75,3.9,4737,0.05,253.0,0.84,0.0,4976.75,-,-
2025-04-07,2025-04,12,1,25.75,7.2,10709,0.04,416.0,0.82,0.0,4958.0,-,-
2025-04-07,2025-04,12,-1,12.0,0.9,2858,0.03,238.0,0.77,0.0,4983.75,-,-
2025-04-07,2025-04,12,1,25.25,0.7,3309,0.3,131.0,0.72,0.0,4971.75,-,-
2025-04-07,2025-04,12,-1,9.75,0.2,1303,0.03,134.0,0.8,0.0,4997.0,-,-
2025-04-07,2025-04,12,1,32.0,0.7,4089,0.1,128.0,0.75,0.0,4987.25,-,-
2025-04-07,2025-04,12,-1,15.25,0.3,1887,0.08,124.0,0.8,0.0,5019.25,-,-
2025-04-07,2025-04,12,1,23.0,0.9,4269,0.14,186.0,0.74,0.0,5004.0,-,-
2025-04-07,2025-04,12,-1,12.25,0.2,717,0.19,59.0,0.81,0.0,5027.0,-,-
2025-04-07,2025-04,12,1,12.5,0.3,1656,0.16,132.0,0.73,0.0,5014.75,-,-
2025-04-07,2025-04,12,-1,29.0,0.8,3420,0.17,118.0,0.77,0.0,5027.25,-,-
2025-04-07,2025-04,12,1,24.0,1.5,3267,0.13,136.0,0.82,0.0,4998.25,-,-
2025-04-07,2025-04,12,-1,11.75,0.2,716,-0.1,61.0,0.87,0.0,5022.25,-,-
2025-04-07,2025-04,12,1,9.0,0.6,925,0.11,103.0,0.85,0.0,5010.5,-,-
2025-04-07,2025-04,12,-1,17.0,1.0,2088,0.06,123.0,0.82,0.0,5019.5,-,-
2025-04-07,2025-04,12,1,8.0,0.1,319,0.37,40.0,0.77,0.0,5002.5,-,-
2025-04-07,2025-04,12,-1,10.0,0.5,986,0.28,99.0,0.78,0.0,5010.5,-,-
2025-04-07,2025-04,12,1,9.75,1.0,2938,-0.04,301.0,0.79,0.0,5000.5,-,-
2025-04-07,2025-04,12,-1,20.5,2.1,3197,0.07,156.0,0.82,0.0,5010.25,-,-
2025-04-07,2025-04,12,1,8.75,0.2,514,0.19,59.0,0.81,0.0,4989.75,-,-
2025-04-07,2025-04,12,-1,22.5,3.9,7930,0.04,352.0,0.82,0.0,4998.5,-,-
2025-04-07,2025-04,12,1,19.5,1.2,2853,0.09,146.0,0.84,0.0,4976.0,-,-
2025-04-07,2025-04,12,-1,36.25,1.8,5133,0.16,142.0,0.78,0.0,4995.5,-,-
2025-04-07,2025-04,12,1,10.5,0.2,808,0.1,77.0,0.82,0.0,4959.25,-,-
2025-04-07,2025-04,12,-1,14.25,1.6,4630,0.17,325.0,0.72,0.0,4969.75,-,-
2025-04-07,2025-04,12,1,60.0,1.5,5188,0.16,86.0,0.77,0.0,4955.5,-,-
2025-04-07,2025-04,12,-1,30.0,0.7,5964,0.1,199.0,0.76,0.0,5015.5,-,-
2025-04-07,2025-04,12,1,18.0,0.3,1994,0.02,111.0,0.78,0.0,4985.5,-,-
2025-04-07,2025-04,12,-1,8.0,0.1,412,0.34,52.0,0.76,0.0,5003.5,-,-
2025-04-07,2025-04,12,1,14.0,0.9,3014,0.1,215.0,0.77,0.0,4995.5,-,-
2025-04-07,2025-04,12,-1,14.5,0.6,1796,0.1,124.0,0.79,0.0,5009.5,-,-
2025-04-07,2025-04,12,1,14.5,0.7,1139,0.1,79.0,0.81,0.0,4995.0,-,-
2025-04-07,2025-04,12,-1,10.0,0.4,744,-0.16,74.0,0.84,0.0,5009.5,-,-
2025-04-07,2025-04,12,1,16.0,0.9,2401,0.14,150.0,0.75,0.0,4999.5,-,-
2025-04-07,2025-04,12,-1,9.75,0.5,1013,0.03,104.0,0.84,0.0,5015.5,-,dS1
2025-04-07,2025-04,12,1,18.5,1.9,4241,0.09,229.0,0.8,0.0,5005.75,dS1,-
2025-04-07,2025-04,12,-1,16.0,0.8,2324,0.04,145.0,0.79,0.0,5024.25,-,dS1
2025-04-07,2025-04,12,1,14.25,1.2,1680,0.09,118.0,0.83,0.0,5008.25,dS1,-
2025-04-08,2025-04,22,1,4.25,1.8,1213,0.26,285.0,0.68,0.0,5125.25,"VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VW2s,ONH"
2025-04-08,2025-04,22,-1,10.5,1.3,623,0.41,59.0,0.8,0.0,5129.5,"VW2s,ONH","pdC,VW-2s,VW-3s,ONL"
2025-04-08,2025-04,22,1,19.25,28.4,6338,0.14,329.0,0.76,0.0,5119.0,"pdC,VW-2s,VW-3s,ONL","VW2s,ONH"
2025-04-08,2025-04,22,-1,8.25,5.1,1158,0.12,140.0,0.82,0.0,5138.25,"VW2s,ONH",VWAP
2025-04-08,2025-04,22,1,25.5,38.4,9112,0.21,357.0,0.72,0.0,5130.0,VWAP,"VW2s,ONH"
2025-04-08,2025-04,23,-1,13.75,28.1,7185,-0.1,523.0,0.82,0.0,5155.5,"VW2s,ONH",VWAP
2025-04-08,2025-04,23,1,12.0,7.3,2072,0.18,173.0,0.83,0.0,5141.75,VWAP,ONH
2025-04-08,2025-04,23,-1,10.75,5.3,1660,0.21,154.0,0.81,0.0,5153.75,ONH,VWAP
2025-04-08,2025-04,23,1,9.5,2.6,502,0.3,53.0,0.82,0.0,5143.0,VWAP,-
2025-04-08,2025-04,23,-1,14.5,3.3,2210,0.06,152.0,0.86,0.0,5152.5,-,-
2025-04-08,2025-04,0,1,35.5,14.8,8262,0.12,233.0,0.79,0.0,5138.0,-,ONH
2025-04-08,2025-04,0,-1,12.0,1.7,942,0.06,78.0,0.86,0.0,5173.5,ONH,-
2025-04-08,2025-04,0,1,9.0,3.1,1183,0.26,131.0,0.85,0.0,5161.5,-,-
2025-04-08,2025-04,0,-1,11.25,10.0,2753,0.08,245.0,0.88,0.0,5170.5,-,-
2025-04-08,2025-04,0,1,11.75,10.9,3047,0.15,259.0,0.85,0.0,5159.25,-,-
2025-04-08,2025-04,0,-1,11.25,4.0,1319,0.1,117.0,0.85,0.0,5171.0,-,-
2025-04-08,2025-04,0,1,8.0,1.9,714,0.13,89.0,0.85,0.0,5159.75,-,-
2025-04-08,2025-04,0,-1,9.25,4.3,1091,0.06,118.0,0.88,0.0,5167.75,-,-
2025-04-08,2025-04,0,1,10.5,3.0,992,0.07,94.0,0.86,0.0,5158.5,-,-
2025-04-08,2025-04,0,-1,42.25,5.8,7036,0.04,167.0,0.82,0.0,5169.0,-,-
2025-04-08,2025-04,1,1,8.5,0.3,506,0.13,60.0,0.85,0.0,5126.75,-,-
2025-04-08,2025-04,1,-1,8.0,0.7,1104,-0.11,138.0,0.86,0.0,5135.25,-,-
2025-04-08,2025-04,1,1,14.5,2.1,1604,0.12,111.0,0.86,0.0,5127.25,-,-
2025-04-08,2025-04,1,-1,9.75,0.8,583,0.23,60.0,0.87,0.0,5141.75,-,-
2025-04-08,2025-04,1,1,25.75,7.4,4148,0.08,161.0,0.86,0.0,5132.0,-,-
2025-04-08,2025-04,1,-1,21.0,5.8,2940,0.1,140.0,0.86,0.0,5157.75,-,-
2025-04-08,2025-04,1,1,18.0,10.7,4568,-0.0,254.0,0.88,0.0,5136.75,-,-
2025-04-08,2025-04,1,-1,9.5,2.1,819,0.03,86.0,0.88,0.0,5154.75,-,-
2025-04-08,2025-04,1,1,41.5,25.2,15253,0.07,368.0,0.77,0.0,5145.25,-,ONH
2025-04-08,2025-04,1,-1,14.0,12.3,4679,0.12,334.0,0.74,0.0,5186.75,ONH,-
