day,sym,side,fills,sz,lvl,t,thru,rng
2025-03-05,ESH5,A,21,54,5797.0,15:45:36,0.032,116.5
2025-03-05,ESH5,B,21,25,5786.25,15:49:17,0.24,116.5
2025-03-05,ESH5,A,21,65,5783.5,15:50:38,0.135,116.5
2025-03-05,ESH5,B,32,100,5775.75,16:04:06,0.185,116.5
2025-03-05,ESH5,B,25,110,5780.0,16:05:34,0.221,116.5
2025-03-05,ESH5,A,21,70,5774.0,16:09:31,0.015,116.5
2025-03-05,ESH5,B,36,63,5772.0,16:10:41,0.152,116.5
2025-03-05,ESH5,A,15,21,5765.0,16:11:06,0.064,116.5
2025-03-05,ESH5,A,50,120,5765.0,16:11:09,0.064,116.5
2025-03-05,ESH5,B,22,50,5760.0,16:11:20,0.056,116.5
2025-03-05,ESH5,A,204,455,5763.0,16:13:18,0.082,116.5
2025-03-05,ESH5,B,31,166,5770.0,16:14:49,0.155,116.5
2025-03-05,ESH5,A,31,81,5770.75,16:14:48,0.004,116.5
2025-03-05,ESH5,A,16,44,5771.0,16:15:08,0.0,116.5
2025-03-05,ESH5,B,26,100,5768.5,16:15:14,0.142,116.5
2025-03-05,ESH5,B,18,100,5766.25,16:16:32,0.133,116.5
2025-03-05,ESH5,B,16,28,5763.0,16:17:17,0.105,116.5
2025-03-05,ESH5,A,26,75,5761.25,16:20:46,0.084,116.5
2025-03-05,ESH5,B,20,60,5760.5,16:20:45,0.084,116.5
2025-03-05,ESH5,B,36,308,5765.0,16:20:53,0.122,116.5
2025-03-05,ESH5,B,18,100,5766.5,16:22:59,0.135,116.5
2025-03-05,ESH5,A,119,1057,5771.0,16:57:50,0.29,116.5
2025-03-05,ESH5,B,24,96,5767.5,16:29:28,0.144,116.5
2025-03-05,ESH5,A,16,258,5758.75,16:34:19,0.328,116.5
2025-03-05,ESH5,B,21,100,5755.0,16:34:34,0.036,116.5
2025-03-05,ESH5,B,30,65,5762.75,16:37:17,0.103,116.5
2025-03-05,ESH5,A,15,25,5765.5,16:37:25,0.27,116.5
2025-03-05,ESH5,A,16,25,5767.0,16:38:56,0.258,116.5
2025-03-05,ESH5,B,16,53,5766.75,16:39:15,0.137,116.5
2025-03-05,ESH5,B,20,48,5764.5,16:39:38,0.118,116.5
2025-03-05,ESH5,B,33,87,5764.5,16:39:52,0.118,116.5
2025-03-05,ESH5,B,22,30,5759.25,16:40:39,0.073,116.5
2025-03-05,ESH5,B,15,50,5754.75,16:42:03,0.034,116.5
2025-03-05,ESH5,B,26,205,5757.75,16:42:17,0.06,116.5
2025-03-05,ESH5,B,16,117,5756.25,16:45:06,0.047,116.5
2025-03-05,ESH5,A,16,120,5756.25,16:45:34,0.35,116.5
2025-03-05,ESH5,B,16,35,5761.5,16:54:47,0.015,116.5
2025-03-05,ESH5,B,25,120,5763.0,16:55:57,0.028,116.5
2025-03-05,ESH5,A,30,95,5768.0,16:57:49,0.315,116.5
2025-03-05,ESH5,A,23,30,5768.75,16:57:49,0.309,116.5
2025-03-05,ESH5,A,152,1000,5775.5,16:58:01,0.275,116.5
2025-03-05,ESH5,A,16,94,5773.5,16:57:51,0.268,116.5
2025-03-05,ESH5,B,75,274,5779.5,16:58:42,0.024,116.5
2025-03-05,ESH5,B,25,422,5781.75,16:58:20,0.043,116.5
2025-03-05,ESH5,A,41,118,5784.25,16:58:36,0.2,116.5
2025-03-05,ESH5,B,22,63,5785.0,16:58:42,0.071,116.5
2025-03-05,ESH5,B,28,64,5785.0,16:58:43,0.071,116.5
2025-03-05,ESH5,B,101,400,5786.5,16:58:48,0.084,116.5
2025-03-05,ESH5,A,15,250,5786.5,16:58:50,0.18,116.5
2025-03-05,ESH5,B,22,70,5785.0,16:58:57,0.071,116.5
2025-03-05,ESH5,B,18,58,5785.0,16:59:00,0.06,116.5
2025-03-05,ESH5,B,16,61,5785.0,16:59:02,0.06,116.5
2025-03-05,ESH5,B,16,47,5785.0,16:59:07,0.06,116.5
2025-03-05,ESH5,B,17,54,5785.0,16:59:08,0.06,116.5
2025-03-05,ESH5,B,33,86,5785.0,16:59:10,0.06,116.5
2025-03-05,ESH5,B,21,75,5785.0,16:59:12,0.06,116.5
2025-03-05,ESH5,B,19,62,5785.0,16:59:13,0.06,116.5
2025-03-05,ESH5,B,27,84,5785.0,16:59:16,0.06,116.5
2025-03-05,ESH5,B,24,91,5785.0,16:59:17,0.06,116.5
2025-03-05,ESH5,B,25,81,5785.0,16:59:19,0.06,116.5
2025-03-05,ESH5,A,20,78,5779.5,16:59:31,0.249,116.5
2025-03-05,ESH5,A,27,300,5777.25,16:59:43,0.268,116.5
2025-03-05,ESH5,A,17,294,5779.75,16:59:54,0.247,116.5
2025-03-05,ESH5,B,15,55,5778.75,17:00:00,-0.015,116.5
2025-03-05,ESH5,B,22,65,5781.0,17:00:00,0.004,116.5
2025-03-05,ESH5,A,18,100,5790.0,17:00:14,0.165,116.5
2025-03-05,ESH5,B,45,263,5789.5,17:00:15,0.077,116.5
2025-03-05,ESH5,A,15,46,5792.25,17:00:46,0.146,116.5
2025-03-05,ESH5,B,23,55,5790.5,17:01:10,0.086,116.5
2025-03-05,ESH5,B,16,55,5787.25,17:01:26,0.058,116.5
2025-03-05,ESH5,A,33,157,5787.25,17:01:32,0.2,116.5
2025-03-05,ESH5,A,29,55,5788.75,17:01:55,0.187,116.5
2025-03-05,ESH5,B,24,55,5784.5,17:02:26,0.034,116.5
2025-03-05,ESH5,B,18,35,5783.0,17:02:30,0.021,116.5
2025-03-05,ESH5,A,20,55,5785.75,17:02:36,0.212,116.5
2025-03-05,ESH5,A,33,69,5787.5,17:02:48,0.197,116.5
2025-03-05,ESH5,B,35,125,5786.0,17:03:10,0.047,116.5
2025-03-05,ESH5,B,19,46,5781.0,17:04:10,0.004,116.5
2025-03-05,ESH5,A,51,100,5782.5,17:04:41,0.247,116.5
2025-03-05,ESH5,B,23,80,5781.0,17:04:31,0.004,116.5
2025-03-05,ESH5,A,15,16,5782.5,17:04:38,0.247,116.5
2025-03-05,ESH5,B,21,70,5781.0,17:04:36,0.004,116.5
2025-03-05,ESH5,B,16,45,5781.0,17:08:31,-0.021,116.5
2025-03-05,ESH5,B,44,168,5783.5,17:07:33,0.026,116.5
2025-03-05,ESH5,B,58,149,5784.0,17:07:48,0.03,116.5
2025-03-05,ESH5,A,38,150,5784.0,17:09:00,0.253,116.5
2025-03-05,ESH5,B,23,115,5784.0,17:09:07,0.0,116.5
2025-03-05,ESH5,A,29,250,5784.5,17:09:09,0.249,116.5
2025-03-05,ESH5,B,23,99,5784.25,17:09:12,0.002,116.5
2025-03-05,ESH5,A,23,34,5787.0,17:09:46,0.227,116.5
2025-03-05,ESH5,B,38,169,5786.5,17:09:35,0.021,116.5
2025-03-05,ESH5,A,30,47,5787.0,17:13:05,0.24,116.5
2025-03-05,ESH5,B,23,49,5791.5,17:13:21,0.062,116.5
2025-03-05,ESH5,A,21,50,5792.0,17:17:51,0.197,116.5
2025-03-05,ESH5,A,15,39,5798.25,17:21:45,0.212,116.5
2025-03-05,ESH5,B,15,24,5800.25,17:22:39,0.024,116.5
2025-03-05,ESH5,B,15,50,5802.25,17:23:02,0.041,116.5
2025-03-05,ESH5,A,28,86,5802.5,17:23:07,0.21,116.5
2025-03-05,ESH5,B,18,55,5802.25,17:23:40,0.041,116.5
2025-03-05,ESH5,B,19,27,5802.75,17:25:22,0.045,116.5
2025-03-05,ESH5,A,40,72,5807.75,17:30:00,0.187,116.5
2025-03-05,ESH5,B,15,69,5807.25,17:29:59,0.069,116.5
2025-03-05,ESH5,A,37,50,5808.0,17:30:34,0.185,116.5
2025-03-05,ESH5,A,15,33,5809.5,17:31:27,0.174,116.5
2025-03-05,ESH5,A,34,79,5810.5,17:33:58,0.165,116.5
2025-03-05,ESH5,B,21,40,5808.5,17:32:20,0.079,116.5
2025-03-05,ESH5,B,16,27,5808.75,17:33:27,0.082,116.5
2025-03-05,ESH5,A,15,52,5811.0,17:33:58,0.161,116.5
2025-03-05,ESH5,A,38,57,5807.0,17:35:27,0.202,116.5
2025-03-05,ESH5,A,16,30,5808.0,17:35:33,0.193,116.5
2025-03-05,ESH5,A,18,40,5807.75,17:35:33,0.195,116.5
2025-03-05,ESH5,A,16,51,5811.25,17:36:30,0.174,116.5
2025-03-05,ESH5,B,15,29,5811.75,17:37:33,0.107,116.5
2025-03-05,ESH5,A,20,52,5812.0,17:37:45,0.172,116.5
2025-03-05,ESH5,A,15,33,5811.75,17:39:25,0.174,116.5
2025-03-05,ESH5,A,20,50,5811.5,17:39:29,0.176,116.5
2025-03-05,ESH5,A,28,40,5812.0,17:39:50,0.172,116.5
2025-03-05,ESH5,A,22,34,5812.5,17:39:56,0.167,116.5
2025-03-05,ESH5,B,28,62,5812.75,17:39:59,0.129,116.5
2025-03-05,ESH5,A,17,54,5813.25,17:40:00,0.161,116.5
2025-03-05,ESH5,A,17,30,5813.25,17:40:41,0.161,116.5
2025-03-05,ESH5,A,17,53,5814.5,17:40:52,0.15,116.5
2025-03-05,ESH5,A,15,52,5814.75,17:40:52,0.148,116.5
2025-03-05,ESH5,A,18,25,5815.0,17:42:55,0.146,116.5
2025-03-05,ESH5,A,297,633,5812.5,17:42:18,0.167,116.5
2025-03-05,ESH5,A,40,175,5812.0,17:44:41,0.172,116.5
2025-03-05,ESH5,A,15,25,5812.0,17:44:53,0.172,116.5
2025-03-05,ESH5,A,21,88,5806.25,17:45:48,0.221,116.5
2025-03-05,ESH5,A,15,68,5802.25,17:46:46,0.255,116.5
2025-03-05,ESH5,A,16,25,5801.0,17:47:32,0.266,116.5
2025-03-05,ESH5,B,17,44,5820.75,17:51:53,0.197,116.5
2025-03-05,ESH5,A,15,178,5818.5,17:52:13,0.116,116.5
2025-03-05,ESH5,A,24,59,5823.5,17:55:47,0.073,116.5
2025-03-05,ESH5,A,29,100,5824.75,18:01:42,0.062,116.5
2025-03-05,ESH5,A,17,24,5826.75,18:02:08,0.045,116.5
2025-03-05,ESH5,A,27,50,5830.0,18:04:12,0.017,116.5
2025-03-05,ESH5,B,16,30,5830.0,18:07:27,0.277,116.5
2025-03-05,ESH5,B,17,28,5831.25,18:07:28,0.288,116.5
2025-03-05,ESH5,B,15,83,5831.25,18:07:31,0.288,116.5
2025-03-05,ESH5,A,72,229,5815.5,18:07:38,0.043,116.5
2025-03-05,ESH5,A,25,39,5810.75,18:08:29,0.084,116.5
2025-03-05,ESH5,A,20,79,5809.75,18:08:59,0.092,116.5
2025-03-05,ESH5,A,18,82,5809.75,18:09:06,0.092,116.5
2025-03-05,ESH5,A,26,58,5808.5,18:09:06,0.103,116.5
2025-03-05,ESH5,A,16,47,5808.5,18:09:10,0.103,116.5
2025-03-05,ESH5,A,19,38,5808.5,18:09:11,0.103,116.5
2025-03-05,ESH5,A,18,36,5808.5,18:09:13,0.103,116.5
2025-03-05,ESH5,A,25,66,5808.5,18:09:15,0.103,116.5
2025-03-05,ESH5,A,22,32,5808.5,18:09:19,0.103,116.5
2025-03-05,ESH5,B,17,80,5805.0,18:09:28,0.047,116.5
2025-03-05,ESH5,A,16,181,5801.75,18:09:58,0.161,116.5
2025-03-05,ESH5,B,17,36,5808.25,18:11:31,0.075,116.5
2025-03-05,ESH5,A,31,44,5815.5,18:13:22,0.043,116.5
2025-03-05,ESH5,B,29,80,5815.5,18:14:28,0.137,116.5
2025-03-05,ESH5,B,15,33,5816.25,18:17:19,0.144,116.5
2025-03-05,ESH5,B,23,125,5816.5,18:19:54,0.146,116.5
2025-03-05,ESH5,A,20,49,5817.5,18:21:03,0.067,116.5
2025-03-05,ESH5,B,24,61,5814.0,18:21:18,0.124,116.5
2025-03-05,ESH5,A,15,68,5814.0,18:27:28,0.144,116.5
2025-03-05,ESH5,A,15,118,5811.25,18:30:30,0.221,116.5
2025-03-05,ESH5,A,31,66,5806.5,18:32:21,0.294,116.5
2025-03-05,ESH5,A,184,402,5804.5,18:32:28,0.311,116.5
2025-03-05,ESH5,A,19,57,5810.75,18:34:26,0.29,116.5
2025-03-05,ESH5,B,20,164,5813.5,18:36:42,0.086,116.5
2025-03-05,ESH5,B,16,23,5807.5,18:38:07,0.034,116.5
2025-03-05,ESH5,B,41,125,5807.5,18:38:59,0.034,116.5
2025-03-05,ESH5,A,29,125,5808.5,18:39:18,0.438,116.5
2025-03-05,ESH5,B,31,64,5811.0,18:39:28,0.064,116.5
2025-03-05,ESH5,B,26,95,5811.0,18:39:31,0.064,116.5
2025-03-05,ESH5,B,18,35,5809.5,18:40:32,0.052,116.5
2025-03-05,ESH5,A,19,35,5805.0,18:41:14,0.468,116.5
2025-03-05,ESH5,B,24,106,5820.0,18:48:45,-0.002,116.5
2025-03-05,ESH5,A,41,60,5828.75,18:52:23,0.305,116.5
2025-03-05,ESH5,A,21,25,5824.5,18:52:32,0.341,116.5
2025-03-05,ESH5,A,26,63,5826.0,18:52:35,0.328,116.5
2025-03-05,ESH5,A,16,50,5830.0,18:56:57,0.294,116.5
2025-03-05,ESH5,A,16,40,5834.0,18:58:42,0.26,116.5
2025-03-05,ESH5,B,21,120,5842.0,19:05:06,-0.011,116.5
2025-03-05,ESH5,A,20,64,5849.25,19:06:30,0.129,116.5
2025-03-05,ESH5,A,19,50,5852.0,19:06:31,0.105,116.5
2025-03-05,ESH5,A,15,28,5856.75,19:10:26,0.064,116.5
2025-03-05,ESH5,A,46,50,5857.5,19:10:43,0.058,116.5
2025-03-05,ESH5,A,22,50,5858.0,19:11:21,0.054,116.5
2025-03-05,ESH5,A,29,42,5862.5,19:16:24,0.0,116.5
2025-03-05,ESH5,A,39,50,5862.5,19:16:24,0.0,116.5
2025-03-05,ESH5,A,15,50,5862.5,19:16:47,0.0,116.5
2025-03-05,ESH5,A,42,50,5862.5,19:16:50,0.0,116.5
2025-03-05,ESH5,A,43,50,5862.5,19:16:50,0.0,116.5
2025-03-05,ESH5,A,44,50,5862.5,19:16:51,0.0,116.5
2025-03-05,ESH5,A,15,205,5859.0,19:18:04,0.017,116.5
2025-03-05,ESH5,A,18,32,5855.25,19:18:15,0.049,116.5
2025-03-05,ESH5,B,19,50,5850.0,19:18:42,0.082,116.5
2025-03-05,ESH5,B,43,89,5851.25,19:18:46,0.092,116.5
2025-03-05,ESH5,A,26,40,5849.5,19:19:03,0.099,116.5
2025-03-05,ESH5,A,17,50,5850.5,19:19:15,0.09,116.5
2025-03-05,ESH5,A,41,150,5855.25,19:26:04,0.058,116.5
2025-03-05,ESH5,A,17,100,5856.0,19:26:27,0.052,116.5
2025-03-05,ESH5,A,15,39,5846.5,19:37:36,0.185,116.5
2025-03-05,ESH5,A,16,63,5853.0,19:40:30,0.142,116.5
2025-03-05,ESH5,A,15,104,5854.0,19:47:38,0.133,116.5
2025-03-05,ESH5,A,17,175,5859.0,19:53:00,0.09,116.5
2025-03-05,ESH5,A,16,24,5855.25,19:58:52,0.122,116.5
2025-03-05,ESH5,A,15,50,5860.0,20:01:34,0.082,116.5
2025-03-05,ESH5,B,25,50,5861.75,20:03:25,0.161,116.5
2025-03-05,ESH5,A,15,105,5864.0,20:05:03,0.047,116.5
2025-03-05,ESH5,B,15,104,5863.25,20:05:08,0.174,116.5
2025-03-05,ESH5,B,15,33,5866.5,20:08:19,0.202,116.5
2025-03-05,ESH5,B,15,50,5864.5,20:11:32,0.185,116.5
2025-03-05,ESH5,B,16,26,5864.75,20:11:33,0.187,116.5
2025-03-05,ESH5,B,17,50,5864.75,20:11:38,0.187,116.5
2025-03-05,ESH5,A,21,50,5866.0,20:12:49,0.021,116.5
2025-03-05,ESH5,A,16,35,5867.0,20:13:21,0.013,116.5
2025-03-05,ESH5,B,18,100,5868.25,20:14:09,0.217,116.5
2025-03-05,ESH5,A,16,31,5864.5,20:15:51,0.006,116.5
2025-03-05,ESH5,A,16,118,5859.25,20:16:33,0.039,116.5
2025-03-05,ESH5,A,24,30,5851.5,20:17:10,0.105,116.5
2025-03-05,ESH5,A,17,42,5849.5,20:17:32,0.122,116.5
2025-03-05,ESH5,A,20,40,5849.75,20:18:19,0.12,116.5
2025-03-05,ESH5,A,18,180,5846.5,20:18:01,0.148,116.5
2025-03-05,ESH5,B,38,149,5849.25,20:19:24,0.052,116.5
2025-03-05,ESH5,A,17,40,5850.25,20:18:20,0.116,116.5
2025-03-05,ESH5,A,16,29,5856.0,20:21:28,0.067,116.5
2025-03-05,ESH5,A,18,33,5849.75,20:22:06,0.12,116.5
2025-03-05,ESH5,B,16,49,5847.5,20:22:17,0.116,116.5
2025-03-05,ESH5,A,23,50,5848.5,20:22:20,0.131,116.5
2025-03-05,ESH5,A,29,142,5855.0,20:26:20,0.075,116.5
2025-03-05,ESH5,A,16,50,5855.5,20:26:57,0.071,116.5
2025-03-05,ESH5,A,30,86,5862.5,20:29:16,-0.006,116.5
2025-03-05,ESH5,B,20,52,5847.5,20:36:02,0.116,116.5
2025-03-05,ESH5,A,116,1000,5858.5,20:42:24,0.019,116.5
2025-03-05,ESH5,A,29,30,5859.0,20:42:26,0.015,116.5
2025-03-05,ESH5,A,15,39,5856.25,20:44:00,0.039,116.5
2025-03-05,ESH5,A,23,92,5851.75,20:45:53,0.077,116.5
2025-03-05,ESH5,A,30,131,5850.75,20:46:09,0.086,116.5
2025-03-06,ESH5,A,36,81,5773.75,14:30:02,0.054,98.0
2025-03-06,ESH5,B,23,50,5770.0,14:31:47,0.171,98.0
2025-03-06,ESH5,B,25,50,5770.0,14:31:47,0.171,98.0
2025-03-06,ESH5,B,25,50,5770.0,14:31:47,0.171,98.0
2025-03-06,ESH5,B,24,50,5770.0,14:31:47,0.171,98.0
2025-03-06,ESH5,A,23,31,5766.25,14:33:30,0.161,98.0
2025-03-06,ESH5,B,43,101,5769.5,14:34:36,0.166,98.0
2025-03-06,ESH5,A,41,73,5769.75,14:34:39,0.163,98.0
2025-03-06,ESH5,B,46,100,5769.25,14:35:00,0.163,98.0
2025-03-06,ESH5,A,16,36,5759.5,14:36:25,0.327,98.0
2025-03-06,ESH5,B,29,100,5759.25,14:36:26,0.061,98.0
2025-03-06,ESH5,B,17,50,5757.25,14:36:34,0.041,98.0
2025-03-06,ESH5,A,15,25,5762.0,14:37:10,0.332,98.0
2025-03-06,ESH5,B,16,20,5761.5,14:37:16,0.084,98.0
2025-03-06,ESH5,B,33,100,5763.5,14:38:05,0.105,98.0
2025-03-06,ESH5,A,15,50,5770.0,14:39:11,0.273,98.0
2025-03-06,ESH5,B,39,60,5768.5,14:39:06,0.156,98.0
2025-03-06,ESH5,A,19,50,5769.75,14:39:20,0.276,98.0
2025-03-06,ESH5,B,62,100,5767.25,14:40:28,0.143,98.0
2025-03-06,ESH5,B,16,50,5768.5,14:41:01,0.156,98.0
2025-03-06,ESH5,B,17,20,5754.75,14:44:24,0.005,98.0
2025-03-06,ESH5,A,16,21,5755.0,14:44:25,0.426,98.0
2025-03-06,ESH5,A,16,30,5756.25,14:44:56,0.413,98.0
2025-03-06,ESH5,A,41,80,5762.75,14:45:46,0.36,98.0
2025-03-06,ESH5,B,33,80,5762.0,14:45:50,0.038,98.0
2025-03-06,ESH5,B,15,80,5760.75,14:45:52,0.026,98.0
2025-03-06,ESH5,A,22,25,5761.0,14:46:34,0.383,98.0
2025-03-06,ESH5,A,16,26,5763.5,14:47:37,0.357,98.0
2025-03-06,ESH5,B,17,50,5763.0,14:47:39,0.046,98.0
2025-03-06,ESH5,B,17,25,5763.25,14:48:01,0.036,98.0
2025-03-06,ESH5,B,85,100,5763.75,14:48:03,0.041,98.0
2025-03-06,ESH5,B,18,34,5765.5,14:49:21,0.059,98.0
2025-03-06,ESH5,B,15,20,5768.25,14:49:52,0.087,98.0
2025-03-06,ESH5,A,26,39,5765.5,14:49:58,0.38,98.0
2025-03-06,ESH5,A,23,50,5770.0,14:50:22,0.334,98.0
2025-03-06,ESH5,B,34,50,5770.75,14:50:23,0.112,98.0
2025-03-06,ESH5,B,45,235,5770.0,14:50:29,0.105,98.0
2025-03-06,ESH5,A,16,28,5774.75,14:51:01,0.293,98.0
2025-03-06,ESH5,A,19,30,5770.0,14:55:23,0.372,98.0
2025-03-06,ESH5,A,22,50,5763.75,14:57:00,0.436,98.0
2025-03-06,ESH5,B,16,35,5763.5,14:58:04,0.038,98.0
2025-03-06,ESH5,A,29,50,5764.0,15:00:38,0.434,98.0
2025-03-06,ESH5,A,16,50,5770.0,15:00:46,0.372,98.0
2025-03-06,ESH5,A,16,20,5772.0,15:00:47,0.352,98.0
2025-03-06,ESH5,A,39,100,5769.25,15:01:00,0.38,98.0
2025-03-06,ESH5,A,16,30,5772.0,15:01:03,0.352,98.0
2025-03-06,ESH5,B,76,93,5773.0,15:01:05,0.066,98.0
2025-03-06,ESH5,B,42,85,5773.25,15:01:08,0.069,98.0
